C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_15_526.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_15_526.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_15_526.jpg, -0.1721673, 1, 0, 13.05309
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_15_648.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_15_648.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_15_648.jpg, -0.2497218, 1, 0, 14.42914
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_15_773.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_15_773.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_15_773.jpg, 0, 1, 0, 15.66668
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_15_882.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_15_882.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_15_882.jpg, 0, 1, 0, 16.91853
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_006.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_006.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_006.jpg, 0, 1, 0, 18.1553
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_131.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_131.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_131.jpg, 0, 1, 0, 19.38355
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_259.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_259.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_259.jpg, 0, 1, 0, 20.60045
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_363.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_363.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_363.jpg, 0, 1, 0, 21.80198
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_482.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_482.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_482.jpg, 0, 1, 0, 22.98834
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_603.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_603.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_603.jpg, -0.0829023, 1, 0, 24.15621
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_728.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_728.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_728.jpg, 0, 1, 0, 25.28467
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_828.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_828.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_828.jpg, 0, 1, 0, 26.23771
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_16_951.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_16_951.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_16_951.jpg, 0, 1, 0, 27.36974
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_071.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_071.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_071.jpg, 0, 1, 0, 28.48823
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_186.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_186.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_186.jpg, 0, 1, 0, 29.59308
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_295.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_295.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_295.jpg, -0.3296901, 1, 0, 30.16515
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_403.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_403.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_403.jpg, -0.00837449, 1, 0, 30.1885
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_523.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_523.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_523.jpg, 0, 1, 0, 30.19014
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_648.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_648.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_648.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_762.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_762.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_762.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_869.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_869.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_869.jpg, 0, 1, 0, 30.19033
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_17_988.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_17_988.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_17_988.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_088.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_088.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_088.jpg, -0.0749511, 1, 0, 30.18892
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_203.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_203.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_203.jpg, 0, 1, 0, 30.18971
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_310.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_310.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_310.jpg, 0, 1, 0, 30.19024
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_419.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_419.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_419.jpg, 0, 1, 0, 30.19025
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_527.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_527.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_527.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_628.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_628.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_628.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_743.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_743.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_743.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_851.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_851.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_851.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_18_961.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_18_961.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_18_961.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_069.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_069.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_069.jpg, 0, 1, 0, 30.19032
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_191.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_191.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_191.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_292.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_292.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_292.jpg, -0.1539453, 1, 0, 30.18377
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_406.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_406.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_406.jpg, -0.2110557, 1, 0, 30.18505
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_512.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_512.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_512.jpg, 0, 1, 0, 30.18889
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_619.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_619.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_619.jpg, 0, 1, 0, 30.19008
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_739.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_739.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_739.jpg, 0, 1, 0, 30.19027
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_842.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_842.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_842.jpg, 0, 1, 0, 30.19034
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_19_964.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_19_964.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_19_964.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_076.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_076.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_076.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_181.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_181.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_181.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_292.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_292.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_292.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_415.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_415.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_415.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_519.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_519.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_519.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_640.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_640.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_640.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_752.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_752.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_752.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_864.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_864.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_864.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_20_973.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_20_973.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_20_973.jpg, 0, 1, 0, 30.19032
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_075.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_075.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_075.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_184.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_184.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_184.jpg, 0, 1, 0, 30.19028
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_301.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_301.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_301.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_402.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_402.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_402.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_527.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_527.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_527.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_629.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_629.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_629.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_729.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_729.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_729.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_859.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_859.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_859.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_21_964.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_21_964.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_21_964.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_084.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_084.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_084.jpg, 0, 1, 0, 30.19028
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_207.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_207.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_207.jpg, 0, 1, 0, 30.19028
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_318.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_318.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_318.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_439.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_439.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_439.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_552.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_552.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_552.jpg, 0, 1, 0, 30.19027
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_664.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_664.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_664.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\center_2023_03_23_00_37_22_773.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\left_2023_03_23_00_37_22_773.jpg, C:\Users\Admin\Downloads\Compressed\simulator-windows-64\data\IMG\right_2023_03_23_00_37_22_773.jpg, 0, 1, 0, 30.19029
